code,content
8543.30,"8543.30
다른 소호에 해당하는 물품에서 제8543.20호 내지 제8543.30호에 해당하는 물품으로 변경된 것
8543.40 –"
8543.89,"8543.89
이 상품군 외의 소호에 해당하는 물품에서 제8543.40호 내지 제8543.89호에 해당하는 물품으로 변경된
것"
8543.90,"8543.90
다른 호에 해당하는 물품에서 제8543.90호에 해당하는 물품으로 변경된 것"
8544.11,"8544.11
다른 소호에 해당하는 물품에서 제8544.11호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가
치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
8544.19,"8544.19
다른 소호에 해당하는 물품에서 제8544.19호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가
치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
8544.20,"8544.20
다른 소호에 해당하는 물품(제7408호, 제7413호, 제7605호, 또는 제7614호 및 제8544.11호 내지 제
8544.60호에 해당하는 물품을 제외한다)에서 제8544.20호의 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 변경된 여부와 관계없이, 제8544.11호 내지 제8544.60호 또는 제7408
호, 제7413호, 제7605호, 또는 제7614호에 해당하는 물품에서 제8544.20호에 해당하는 물품으로 변경
된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
8544.30 –"
8544.49,"8544.49
다른 호에 해당하는 물품으로부터 제8544.30호 내지 제8544.49호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품으로부터 제8544.30호 내지 제8544.49호에 해당하는 물품으로 변경된 것. 다
만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
8544.51 –"
8544.59,"8544.59
어떤 호에 해당하는 물품에서 제8544.51호 내지 제8544.59호에 해당하는 물품으로 변경된 것"
8544.60,"8544.60
다른 소호에 해당하는 물품으로부터 제8544.60호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부
가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
8544.70,"8544.70
다른 소호에 해당하는 물품에서 제8544.70호에 해당하는 물품으로 변경된 것
8545.11 –"
8545.90,"8545.90
다른 호에 해당하는 물품으로부터 제8545.11호 내지 제8545.90호에 해당하는 물품으로 변경된 것"
8546,"8546
다른 호에 해당하는 물품에서 제8546호에 해당하는 물품으로 변경된 것
8547.10 –"
8547.90,"8547.90
다른 소호에 해당하는 물품에서 제8547.10호 내지 제8547.90호에 해당하는 물품으로 변경된 것"
8548,"8548
다른 호에 해당하는 물품에서 제8548호에 해당하는 물품으로 변경된 것
제17부
제17부 - 차량·항공기·선박과 수송기기 관련품 (제86류 - 제89류)
제86류
철도 또는 궤도용의 기관차·차량과 이들의 부분품, 철도 또는 궤도용의 장비품과 그 부분품 및 기계식
(전기기계식을 포함한다)의 각종 교통신호용 기기"
8601 – 8602,"8601 – 8602
다른 호에 해당하는 물품에서 제8601호 내지 제8602호에 해당하는 물품으로 변경된 것"
8603 – 8606,"8603 – 8606
다른 호에 해당하는 물품(제8607호에 해당하는 물품을 제외한다)에서 제8603호 내지 제8606호에 해당
하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제8607호에 해당하는 물품에서 제8603호 내지
제8606호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
8607.11 –"
8607.12,"8607.12
이 상품군 외의 소호에 해당하는 물품에서 제8607.11호 내지 제8607.12호에 해당하는 물품으로 변경된
것"
8607.19,"8607.19
제8607.19호에 해당하는 차축의 부분품에서 제8607.19호에 해당하는 차축으로 변경된 것, 또는
제8607.19호에 해당하는 차축의 부분품 또는 차륜의 부분품에서, 차축이 갖추어진 여부와 관계없이, 제
8607.19호에 해당하는 차륜으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제8607.19호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 35퍼센트 이상
8607.21 –"
8607.99,"8607.99
다른 호에 해당하는 물품에서 제8607.21호 내지 제8607.99호에 해당하는 물품으로 변경된 것"
8608 – 8609,"8608 – 8609
다른 호에 해당하는 물품에서 제8608호 내지 제8609호에 해당하는 물품으로 변경된 것
제87류
철도 또는 궤도용 외의 차량 및 그 부분품과 부속품"
8701 – 8706,"8701 – 8706
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 55퍼센트 이상, 또는
   다. 순원가법 35퍼센트 이상"
8707,"8707
다른 호에 해당하는 물품에서 제8707호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 55퍼센트 이상, 또는
   다. 순원가법 35퍼센트 이상
8708.10 –"
8708.99,"8708.99
다른 소호에 해당하는 물품에서 제8708.10호 내지 제8708.99호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 55퍼센트 이상, 또는
   다. 순원가법 35퍼센트 이상
8709.11 –"
8709.19,"8709.19
다른 호에 해당하는 물품에서 제8709.11호 내지 제8709.19호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제8709.90호에 해당하는 물품으로부터 제
8709.11호 내지 제8709.19호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것
에 한한다.
   가. 집적법 40퍼센트 이상, 또는
   나. 공제법 50퍼센트 이상"
8709.90,"8709.90
다른 호에 해당하는 물품에서 제8709.90호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 40퍼센트 이상, 또는
   나. 공제법 50퍼센트 이상"
8710,"8710
다른 호에 해당하는 물품에서 제8710호에 해당하는 물품으로 변경된 것"
8711 - 8713,"8711 - 8713
다른 호에 해당하는 물품(제8714호에 해당하는 물품을 제외한다)에서 제8711호 내지 제8713호에 해당
하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제8714호에 해당하는 물품에서 제8711호 내지
제8713호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
8714.11 –"
8714.96,"8714.96
다른 호에 해당하는 물품에서 제8714.11호 내지 제8714.96호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제8714.99호에 해당하는 물품에서 제8714.11호
내지 제8714.96호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 40퍼센트 이상, 또는
   나. 공제법 50퍼센트 이상"
8714.99,"8714.99
다른 호에 해당하는 물품에서 제8714.99호에 해당하는 물품으로 변경된 것"
8715,"8715
다른 호에 해당하는 물품에서 제8715호에 해당하는 물품으로 변경된 것
8716.10 –"
8716.80,"8716.80
다른 호에 해당하는 물품에서 제8716.10호 내지 제8716.80호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제8716.90호에 해당하는 물품에서 제8716.10호
내지 제8716.80호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
8716.90,"8716.90
다른 호에 해당하는 물품에서 제8716.90호에 해당하는 물품으로 변경된 것
제88류
항공기와 우주선 및 이들의 부분품
8801.10 –"
8803.90,"8803.90
다른 소호에 해당하는 물품에서 제8801.10호 내지 제8803.90호에 해당하는 물품으로 변경된 것"
8804 – 8805,"8804 – 8805
다른 호에 해당하는 물품에서 제8804호 내지 제8805호에 해당하는 물품으로 변경된 것
제89류
선박과 수상구조물"
8901 – 8902,"8901 – 8902
다른 류에 해당하는 물품에서 제8901호 내지 제8902호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제8901호 내지 제8902호에 해당하는 물품으로 변경된 것. 다만, 아래의 역
내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
8903,"8903
다른 호에 해당하는 물품에서 제8903호에 해당하는 물품으로 변경된 것"
8904 – 8905,"8904 – 8905
다른 류에 해당하는 물품에서 제8904호 내지 제8905호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제8904호 내지 제8905호에 해당하는 물품으로 변경된 것. 다만, 아래의 역
내부가가치가 발생한 것에 한한다.
가. 집적법 35퍼센트 이상, 또는
나. 공제법 45퍼센트 이상"
8906 - 8908,"8906 - 8908
다른 호에 해당하는 물품에서 제8906호 내지 제8908호에 해당하는 물품으로 변경된 것
제18부
광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기, 시계와 악기 및 이들의 부
분품과 부속품 (제90류 - 제92류)
제90류
광학기기·사진용기기·영화용기기·측정기기·검사기기·정밀기기와 의료용기기 및 이들의 부분품과 부속품"
9001.10,"9001.10
다른 류에 해당하는 물품(제7002호에 해당하는 물품을 제외한다)에서 제9001.10호에 해당하는 물품으
로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이,  제7002호에 해당하는 물품에서 제9001.10호에
해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9001.20 –"
9001.90,"9001.90
다른 호에 해당하는 물품에서 제9001.20호 내지 제9001.90호에 해당하는 물품으로 변경된 것
9002.11 –"
9002.90,"9002.90
다른 호에 해당하는 물품(제9001호에 해당하는 물품을 제외한다)에서 제9002.11호 내지 제9002.90호
에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제9001호에 해당하는 물품에서 제9002.11호 내
지 제9002.90호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9003.11 –"
9003.19,"9003.19
다른 소호에 해당하는 물품(제9003.90호에 해당하는 물품을 제외한다)에서 제9003.11호 내지 제
9003.19호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 변경된 여부와 관계없이, 제9003.90호에 해당하는 물품에서 제9003.11
호 내지 제9003.19호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한
다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9003.90,"9003.90
다른 호에 해당하는 물품에서 제9003.90호에 해당하는 물품으로 변경된 것"
9004.10,"9004.10
다른 류에 해당하는 물품에서 제9004.10호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제9004.10호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치
가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9004.90,"9004.90
다른 호에 해당하는 물품(제9001.40호 또는 제9001.50호에 해당하는 물품을 제외한다)에서 제9004.90
호에 해당하는 물품으로 변경된 것"
9005.10,"9005.10
다른 소호에 해당하는 물품에서 제9005.10호에 해당하는 물품으로 변경된 것"
9005.80,"9005.80
다른 소호에 해당하는 물품(제9001호 내지 제9002호 또는 제9005.90호에 해당하는 물품을 제외한다)
에서 제9005.80호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이 제9005.90호에 해당하는 물품에서 제9005.80호
에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9005.90,"9005.90
다른 호에 해당하는 물품에서 제9005.90호에 해당하는 물품으로 변경된 것
9006.10 –"
9006.69,"9006.69
다른 호에 해당하는 물품에서 제9006.10호 내지 제9006.69호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9006.10호 내지 제9006.69호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9006.91 –"
9006.99,"9006.99
다른 호에 해당하는 물품에서 제9006.91호 내지 제9006.99호에 해당하는 물품으로 변경된 것
9007.11 –"
9007.20,"9007.20
다른 호에 해당하는 물품에서 제9007.11호 내지 제9007.20호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9007.11호 내지 제9007.20호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9007.91 –"
9007.92,"9007.92
다른 호에 해당하는 물품에서 제9007.91호 내지 제9007.92호에 해당하는 물품으로 변경된 것, 또는
제9007.92호의 경우 아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9008.10 –"
9008.40,"9008.40
다른 호에 해당하는 물품에서 제9008.10호 내지 제9008.40호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9008.10호 내지 제9008.40호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9008.90,"9008.90
다른 호에 해당하는 물품에서 제9008.90호에 해당하는 물품으로 변경된 것"
9009.11,"9009.11
다른 소호에 해당하는 물품에서 제9009.11호에 해당하는 물품으로 변경된 것"
9009.12,"9009.12
다른 소호에 해당하는 물품(제9009.91호에 해당하는 물품을 제외한다)에서 제9009.12호에 해당하는 물
품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 변경된 여부와 관계없이, 제9009.91호에 해당하는 물품에서 제9009.12
호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9009.21 –"
9009.99,"9009.99
다른 소호에 해당하는 물품에서 제9009.21호 내지 제9009.99호에 해당하는 물품으로 변경된 것
9010.10 –"
9010.60,"9010.60
다른 호에 해당하는 물품에서 제9010.10호 내지 제9010.60호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제9010.90호에 해당하는 물품에서 제9010.10호
내지 제9010.60에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9010.90,"9010.90
다른 호에 해당하는 물품에서 제9010.90호에 해당하는 물품으로 변경된 것
9011.10 –"
9011.80,"9011.80
다른 호에 해당하는 물품에서 제9011.10호 내지 제9011.80호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9011.10호 내지 제9011.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9011.90,"9011.90
다른 호에 해당하는 물품에서 제9011.90호에 해당하는 물품으로 변경된 것"
9012.10,"9012.10
다른 호에 해당하는 물품에서 제9012.10호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 변경된 여부와 관계없이, 제9012.90호에 해당하는 물품에서 제9012.10호
에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9012.90,"9012.90
다른 호에 해당하는 물품에서 제9012.90호에 해당하는 물품으로 변경된 것"
9013.10,"9013.10
다른 호에 해당하는 물품에서 제9013.10호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9013.10호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가
치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9013.20,"9013.20
다른 소호에 해당하는 물품에서 제9013.20호에 해당하는 물품으로 변경된 것"
9013.80,"9013.80
다른 호에 해당하는 물품에서 제9013.80호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9013.80호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가
치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9013.90,"9013.90
다른 호에 해당하는 물품에서 제9013.90호에 해당하는 물품으로 변경된 것
9014.10 –"
9014.80,"9014.80
다른 호에 해당하는 물품에서 제9014.10호 내지 제9014.80호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9014.10호 내지 제9014.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9014.90,"9014.90
다른 호에 해당하는 물품에서 제9014.90호에 해당하는 물품으로 변경된 것
9015.10 –"
9015.80,"9015.80
다른 호에 해당하는 물품에서 제9015.10호 내지 제9015.80호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9015.10호 내지 제9015.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9015.90,"9015.90
다른 호에 해당하는 물품에서 제9015.90호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
90.16
다른 호에 해당하는 물품에서 제9016호에 해당하는 물품으로 변경된 것
9017.10 –"
9021.90,"9021.90
다른 소호에 해당하는 물품에서 제9017.10호 내지 제9021.90호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9022.12,"9022.12
다른 소호에 해당하는 물품에서 제9022.12호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9022.13,"9022.13
다른 호에 해당하는 물품에서 제9022.13호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9022.14 –"
9022.90,"9022.90
다른 소호에 해당하는 물품에서 제9022.14호 내지 제9022.90호에 해당하는 물품으로 변경된 것, 또는
아래의 역내부가가치가 발생한 것(이 경우 세번변경은 요구되지 않는다)
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9023,"9023
다른 호에 해당하는 물품에서 제9023호에 해당하는 물품으로 변경된 것
9024.10 –"
9024.80,"9024.80
다른 호에 해당하는 물품에서 제9024.10호 내지 제9024.80호에 해당하는 물품으로 변경된 것, 또는
 
다른 소호에 해당하는 물품에서 제9024.10호 내지 제9024.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9024.90,"9024.90
다른 호에 해당하는 물품에서 제9024.90호에 해당하는 물품으로 변경된 것
9025.11 –"
9025.80,"9025.80
다른 호에 해당하는 물품에서 제9025.11호 내지 제9025.80호에 해당하는 물품으로 변경된 것, 또는
 
다른 소호에 해당하는 물품에서 제9025.11호 내지 제9025.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9025.90,"9025.90
다른 호에 해당하는 물품에서 제9025.90호에 해당하는 물품으로 변경된 것
9026.10 –"
9026.90,"9026.90
다른 소호에 해당하는 물품에서 제9026.10호 내지 제9026.90호에 해당하는 물품으로 변경된 것
9027.10 –"
9027.80,"9027.80
다른 호에 해당하는 물품에서 제9027.10호 내지 제9027.80호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9027.10호 내지 제9027.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9027.90,"9027.90
다른 호에 해당하는 물품에서 제9027.90호에 해당하는 물품으로 변경된 것
9028.10 –"
9028.30,"9028.30
다른 호에 해당하는 물품에서 제9028.10호 내지 제9028.30호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9028.10호 내지 제9028.30호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9028.90,"9028.90
다른 호에 해당하는 물품에서 제9028.90호에 해당하는 물품으로 변경된 것
9029.10 –"
9029.20,"9029.20
다른 호에 해당하는 물품에서 제9029.10호 내지 제9029.20호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9029.10호 내지 제9029.20호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9029.90,"9029.90
다른 호에 해당하는 물품에서 제9029.90호에 해당하는 물품으로 변경된 것
9030.10 –"
9030.89,"9030.89
다른 소호에 해당하는 물품에서 제9030.10호 내지 제9030.89호에 해당하는 물품으로 변경된 것"
9030.90,"9030.90
다른 호에 해당하는 물품에서 제9030.90호에 해당하는 물품으로 변경된 것
9031.10 –"
9031.80,"9031.80
다른 호에 해당하는 물품에서 제9031.10호 내지 제9031.80호에 해당하는 물품으로 변경된 것, 또는
그 밖의 상품(제9031.49호에 해당하는 상품에 사용되는 베이스와 프레임을 제외한다)에서 제9031.49호
에 해당하는 좌표측정기로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9031.10호 내지 제9031.80호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
가. 집적법 35퍼센트 이상, 또는
나. 공제법 45퍼센트 이상"
9031.90,"9031.90
다른 호에 해당하는 물품에서 제9031.90호에 해당하는 물품으로 변경된 것
9032.10 –"
9032.89,"9032.89
다른 호에 해당하는 물품에서 제9032.10호 내지 제9032.89호에 해당하는 물품으로 변경된 것, 또는
다른 소호에 해당하는 물품에서 제9032.10호 내지 제9032.89호에 해당하는 물품으로 변경된 것. 다만,
아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9032.90,"9032.90
다른 호에 해당하는 물품에서 제9032.90호에 해당하는 물품으로 변경된 것"
9033,"9033
다른 호에 해당하는 물품에서 제9033호에 해당하는 물품으로 변경된 것
제91류
시계와 그 부분품"
9101.11,"9101.11
다른 류에 해당하는 물품에서 제9101.11호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9108호 내지 제9114호에 해당하는 물품에서
제9101.11호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 40퍼센트 이상"
9101.12,"9101.12
다른 류에 해당하는 물품에서 제9101.12호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제9101.12호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치
가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9101.19,"9101.19
다른 류에 해당하는 물품에서 제9101.19호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9108호 내지 제9114호에 해당하는 물품에서
제9101.19호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 40퍼센트 이상"
9101.21,"9101.21
다른 류에 해당하는 물품에서 제9101.21호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9108호 내지 제9114호에 해당하는 물품에서
제9101.21호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 40퍼센트 이상"
9101.29,"9101.29
다른 류에 해당하는 물품에서 제9101.29호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9108호 내지 제9114호에 해당하는 물품에서
제9101.29호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 40퍼센트 이상"
9101.91,"9101.91
다른 류에 해당하는 물품에서 제9101.91호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제9101.91호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치
가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9101.99,"9101.99
다른 류에 해당하는 물품에서 제9101.99호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9108호 내지 제9114호에 해당하는 물품에서
제9101.99호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 40퍼센트 이상"
9102 – 9107,"9102 – 9107
다른 류에 해당하는 물품에서 제9102호 내지 제9107호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이 제9108호 내지 제9114호에 해당하는 물품에서
제9102호 내지 제9107호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한
한다.
   가. 집적법 30퍼센트 이상, 또는
   나. 공제법 40퍼센트 이상"
9108 – 9110,"9108 – 9110
다른 류에 해당하는 물품에서 제9108호 내지 제9110호에 해당하는 물품으로 변경된 것, 또는
다른 호에 해당하는 물품에서 제9108호 내지 제9110호에 해당하는 물품으로 변경된 것. 다만, 아래의 역
내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상
9111.10 –"
9111.80,"9111.80
다른 류에 해당하는 물품에서 제9111.10호 내지 제9111.80호에 해당하는 물품으로 변경된 것, 또는
다른 류에 해당하는 물품에서 변경된 여부와 관계없이, 제9111.90호에 해당하는 물품에서 제9111.10호
내지 제9111.80호에 해당하는 물품으로 변경된 것. 다만, 아래의 역내부가가치가 발생한 것에 한한다.
   가. 집적법 35퍼센트 이상, 또는
   나. 공제법 45퍼센트 이상"
9111.90,"9111.90
다른 호에 해당하는 물품에서 제9111.90호에 해당하는 물품으로 변경된 것"
